trdar_cd,district_name,obs_count,avg_closure_rate,high_risk_pct,avg_store_count,avg_sales
3110554,망원역 1번,272,0.0503,0.2059,9.0,251979276.0
3110205,경희대삼거리,486,0.0503,0.2716,9.2,262978410.0
3110549,새터산,133,0.0503,0.2406,9.6,305511870.0
3110919,내방역 8번,82,0.0502,0.0854,3.8,80091085.0
3110703,개봉역,507,0.0501,0.1795,5.9,412332298.0
3120157,신림역(신림),1088,0.0501,0.455,24.0,1469327783.0
3110551,성서초등학교,398,0.0501,0.2085,6.3,174276222.0
3111008,석촌고분역 3번,425,0.0501,0.1788,5.9,456856604.0
3110597,신월1동주민센터,352,0.05,0.2244,8.3,351136662.0
3120099,월드컵경기장역(월드컵경기장),144,0.05,0.1875,5.5,805324026.0
3110420,광운대역 1번,354,0.05,0.2203,6.6,213745447.0
3120248,명일역,1054,0.0499,0.3178,14.0,1008564136.0
3110112,행당역 2번,280,0.0499,0.1643,5.2,300753415.0
3120048,금호역,761,0.0499,0.2011,7.5,486473302.0
3110976,언북초등학교,204,0.0499,0.1765,7.2,133327386.0
3110789,대림성모병원,440,0.0499,0.1773,6.2,769056216.0
3120061,올림픽대교북단,517,0.0498,0.1509,8.2,1334911463.0
3111005,삼전역 3번,662,0.0498,0.2054,6.0,299194070.0
3110664,강서구청옆,85,0.0497,0.3412,10.1,386650071.0
3110067,배문고등학교,297,0.0497,0.1684,6.0,183275324.0
3120110,목동역 8번출구,1034,0.0497,0.3104,12.9,941249469.0
3110262,상봉역 3번,467,0.0497,0.2334,10.4,484161124.0
3110137,성수초등학교,612,0.0497,0.2565,14.6,1147433384.0
3120234,가락시장역,972,0.0497,0.3611,20.0,978025743.0
3110088,오산고등학교,265,0.0496,0.1472,5.3,172798124.0
3110039,회현역 1번,46,0.0496,0.1304,5.3,328395636.0
3111019,한성백제역 3번,474,0.0495,0.2131,8.3,167440202.0
3110564,홍대입구역 3번,413,0.0495,0.3123,9.8,471057334.0
3120129,구로디지털단지,1075,0.0495,0.4735,39.6,2241370240.0
3110904,이수역 5번,219,0.0495,0.1689,5.4,313072549.0
3110558,경성고등학교,501,0.0494,0.2615,8.8,518583667.0
3110835,상도역 1번,134,0.0494,0.1194,3.5,223211837.0
3110059,새남터성지,318,0.0494,0.1289,4.7,147694347.0
3130201,월정로시장,144,0.0493,0.1458,5.1,242366982.0
3120092,불광역,360,0.0493,0.2417,8.0,402550142.0
3120121,까치산역,849,0.0492,0.2556,10.4,775996495.0
3110094,오산중학교,67,0.0492,0.2388,7.1,422824877.0
3110507,명지대학교,878,0.0491,0.2301,9.0,323927241.0
3110470,신진과학기술고등학교,201,0.0491,0.209,6.5,153340692.0
3110486,은평구청,339,0.049,0.2124,7.5,430075331.0
3111085,묘곡초등학교(고덕아이파크아파트),584,0.049,0.1986,7.1,275765333.0
3110238,배꽃어린이공원,17,0.049,0.1176,3.2,225886048.0
3110963,역삼월드메르디앙아파트,91,0.049,0.1209,3.8,31993325.0
3110496,모래내우체국,488,0.049,0.1947,7.5,318079483.0
3111007,석촌고분역 4번,431,0.0489,0.1717,6.0,281190016.0
3110471,응암동우체국,324,0.0488,0.2006,7.2,651786222.0
3110483,연천초등학교,128,0.0488,0.125,3.3,77165623.0
3120133,서울시흥동우체국(홈플러스시흥점),524,0.0487,0.2156,8.8,390266304.0
3120017,동묘앞역(동묘),626,0.0487,0.2284,15.8,846529129.0
3130180,포방터시장,332,0.0487,0.1536,5.4,179027434.0
3120158,녹두거리(대학동),813,0.0487,0.2817,11.1,592489476.0
3130140,숭인시장,407,0.0487,0.1769,6.5,399450279.0
3110318,KT월곡지사,94,0.0487,0.1702,6.5,706154602.0
3110480,연신내역 3번,183,0.0487,0.1585,5.7,118271360.0
3111031,장지동주민센터(한림연예예술고교),282,0.0486,0.1596,6.7,236817087.0
3110565,홍익대,153,0.0486,0.1961,6.3,223906660.0
3110390,방학초등학교,413,0.0486,0.1913,6.1,288446780.0
3110305,보문역 5번,226,0.0485,0.2257,7.4,405081090.0
3110050,약수역 7번,60,0.0484,0.1667,5.9,368328395.0
3110875,보라매동주민센터(당곡고등학교),135,0.0484,0.1704,4.4,119521731.0
